ID,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,Georeliability,LocationType,SurveyYear,Period,Method_0,Method_1,Method_2,Examined,Positive,Prevalence,Source,Funding,Composite_IU_ID,elevation,dist_water,MEANndvi,Sdndvi,MAXndvi,MINndvi
1119,Cameroon,7,CM,CMR,SUD,826,ZOETELE,7590,ZOETELE,7590,Mekalat,11.99558333,3.2292,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,83,56,0.674698795,APOC,APOC,ACMR0082607590,0.652,31.7530002593994,0.759911182201345,0.079688358152949,0.910206040908188,0.536668210872658
622,Cameroon,7,CM,CMR,EST,820,BERTOUA,7461,BERTOUA,7461,MBETHEN I,13.52777778,4.775,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,78,53,0.679487179,APOC,APOC,ACMR0082007461,0.692,27.4389991760254,0.766271016027579,0.071489288044039,0.891918285388175,0.537308856384837
499,Cameroon,7,CM,CMR,CENTRE,819,"NANGA EBOKO",7447,"NANGA EBOKO",7447,Ngo'o,12.78833333,4.63361111,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,85,52,0.611764706,APOC,APOC,ACMR0081907447,0.642,32.6730003356934,0.723991233642469,0.09144601013305,0.856299079106385,0.451989228845243
934,Cameroon,7,CM,CMR,SUD,826,AMBAM,7581,AMBAM,7581,Assam,10.8785,2.3391,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,72,41,0.569444444,APOC,APOC,ACMR0082607581,0.574,12.246000289917,0.756875710918467,0.082729045180455,0.927853306082797,0.487905352115964
659,Cameroon,7,CM,CMR,EST,820,MBANG,7467,MBANG,7467,KOGNOLI,14.03758,4.02952,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,68,0.85,APOC,APOC,ACMR0082007467,0.619,24.488000869751,0.769584720646577,0.059254149269578,0.852675188491472,0.552654470838832
690,Cameroon,7,CM,CMR,EST,820,NDELELE,7470,NDELELE,7470,MBILE,14.841,4.32593,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,56,0.7,APOC,APOC,ACMR0082007470,0.643,11.6110000610352,0.68423145100786,0.123286197992638,0.828082004063443,0.373555527494164
828,Cameroon,7,CM,CMR,NORD OUEST,824,KUMBO WEST,7550,KUMBO WEST,7550,Vekovi,10.56666667,6.13333333,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,123,10,0.081300813,APOC,APOC,ACMR0082407550,2.185,13.5989999771118,0.641608696828961,0.123115552711603,0.798940108301794,0.368781455804957
1067,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Nkôleyop,12.0329,3.10915,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,83,54,0.65060241,APOC,APOC,ACMR0082607589,0.713,19.136999130249,0.755458846433041,0.076524434744374,0.882743034103569,0.543883804395196
1052,Cameroon,7,CM,CMR,SUD,826,OLAMZE,7588,OLAMZE,7588,Meko'omengona,11.17276667,2.25116667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,60,0.75,APOC,APOC,ACMR0082607588,0.595,3.93600010871887,0.758444507765099,0.073139660863954,0.886010221470703,0.51836838511201
511,Cameroon,7,CM,CMR,CENTRE,819,"NANGA EBOKO",7447,"NANGA EBOKO",7447,Mbinang /Meyene/Bikol 1,13.15,4.883333,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,41,0.5125,APOC,APOC,ACMR0081907447,0.641,3.44899988174438,0.717201360849235,0.071559051670356,0.837200118720515,0.500206273366089
868,Cameroon,7,CM,CMR,NORD OUEST,824,NWA,7556,NWA,7556,Yang,11.13333333,6.48333333,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,132,42,0.318181818,APOC,APOC,ACMR0082407556,1.234,23.4090003967285,0.637138445062115,0.169182975380177,0.822813165683064,0.317840284224135
765,Cameroon,7,CM,CMR,LITTORAL,822,NKONGSAMBA,7523,NKONGSAMBA,7523,Penja,9.98805556,4.82333333,1,Village,2005,2001 - 2005,Mapping,RAPLOA,Questionnaire,82,16,0.195121951,APOC,APOC,ACMR0082207523,0.56,3.88700008392334,0.750087482618217,0.071274425594438,0.896109413120647,0.55948410226793
658,Cameroon,7,CM,CMR,EST,820,MBANG,7467,MBANG,7467,MAYOS,13.8906,3.91375,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,52,0.65,APOC,APOC,ACMR0082007467,0.669,36.4739990234375,0.774440058484708,0.05988210711598,0.900126970778548,0.577113458349052
982,Cameroon,7,CM,CMR,SUD,826,EBOLOWA,7583,EBOLOWA,7583,Akam Messi,11.33106667,2.59781667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,56,0.7,APOC,APOC,ACMR0082607583,0.588,32.4339981079102,0.760855864497217,0.070253444250333,0.904806168432253,0.575765816335319
571,Cameroon,7,CM,CMR,CENTRE,819,SOA,7457,SOA,7457,Ndzana,11.64112,4.14202,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,50,0.625,APOC,APOC,ACMR0081907457,0.564,22.6350002288818,0.73651458983933,0.08951025865889,0.876973444933279,0.518836454005814
671,Cameroon,7,CM,CMR,EST,820,MESSAMENA,7468,MESSAMENA,7468,DIMPAM,12.78333333,3.53333333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,77,60,0.779220779,APOC,APOC,ACMR0082007468,0.707,48.8269996643066,0.763195590961198,0.060395685953523,0.909254675147256,0.603622654397556
403,Cameroon,7,CM,CMR,ADAMAOUA,818,NGAOUNDAL,7424,NGAOUNDAL,7424,MEIDJAMBA,12.55612,6.34728,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,17,0.2125,APOC,APOC,ACMR0081807424,0.873,15.7440004348755,0.657269391604686,0.117419704121924,0.828413205547311,0.43262836726577
1054,Cameroon,7,CM,CMR,SUD,826,OLAMZE,7588,OLAMZE,7588,Meyo Biboulou,11.00218333,2.19095,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,60,0.75,APOC,APOC,ACMR0082607588,0.602,6.25299978256226,0.781039537837025,0.070569462982827,0.931316530625813,0.612128532853718
1144,Cameroon,7,CM,CMR,SUD OUEST,827,LIMBE,7600,LIMBE,7600,Bonakanda,9.27368,4.20706,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,8,0.1,APOC,APOC,ACMR0082707600,0.856,1.34700000286102,0.713879289290252,0.100184924279827,0.889498105953881,0.39557792659603
593,Cameroon,7,CM,CMR,EST,820,ABONG MBANG,7459,ABONG MBANG,7459,BINGONGOL II,14.0025,3.21138889,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,78,48,0.615384615,APOC,APOC,ACMR0082007459,0.63,35.1689987182617,0.776832087520738,0.065610166503317,0.888642090952323,0.615680781581957
806,Cameroon,7,CM,CMR,NORD OUEST,824,BENAKUMA,7547,BENAKUMA,7547,Kwaja,10.06666667,6.63333333,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,97,24,0.24742268,APOC,APOC,ACMR0082407547,1.041,14.2620000839233,0.607749784672752,0.149390149629502,0.791770082446976,0.330749404274694
1022,Cameroon,7,CM,CMR,SUD,826,MEYOMESSALA,7586,MEYOMESSALA,7586,Nkolenyeng,12.32205,3.07641667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,83,31,0.373493976,APOC,APOC,ACMR0082607586,0.658,8.32699966430664,0.75927326567874,0.068085412062097,0.87387761083539806,0.593640935231291
459,Cameroon,7,CM,CMR,CENTRE,819,MBALMAYO,7442,MBALMAYO,7442,Bikok,11.44696,3.62168,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,30,0.375,APOC,APOC,ACMR0081907442,0.724,13.5690002441406,0.75285897815401,0.073285372882779,0.880423854122221,0.555446012226786
963,Cameroon,7,CM,CMR,SUD,826,DJOUM,7582,DJOUM,7582,Akontangan,12.66393333,2.61181667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,118,51,0.43220339,APOC,APOC,ACMR0082607582,0.621,9.84899997711182,0.761087739159887,0.06689102639389,0.874557587252251,0.545220898001733
961,Cameroon,7,CM,CMR,SUD,826,DJOUM,7582,DJOUM,7582,Aboélen,12.63915,2.7068,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,112,44,0.392857143,APOC,APOC,ACMR0082607582,0.668,20.5200004577637,0.761898015305847,0.071893475876793,0.892576603671689,0.508581441752662
717,Cameroon,7,CM,CMR,LITTORAL,822,BONASSAMA,7505,BONASSAMA,7505,Souza,9.6333333,4.2166667,1,Village,2005,2001 - 2005,Mapping,RAPLOA,Questionnaire,101,18,0.178217822,APOC,APOC,ACMR0082207505,0.061,8.67800045013428,0.716797935026165,0.104413679583278,0.864766881720564,0.460640072562098
478,Cameroon,7,CM,CMR,CENTRE,819,MBANDJOCK,7443,MBANDJOCK,7443,Mezaa,12.12694444,4.3075,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,82,43,0.524390244,APOC,APOC,ACMR0081907443,0.664,16.2870006561279,0.7400549538106,0.079664014311513,0.874113772216966,0.471140900467786
579,Cameroon,7,CM,CMR,EST,820,ABONG MBANG,7459,ABONG MBANG,7459,MALENE,13.725,3.60194444,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,79,34,0.430379747,APOC,APOC,ACMR0082007459,0.727,72.2720031738281,0.761758416980464,0.063744489739328,0.878385267912404,0.549191507955756
818,Cameroon,7,CM,CMR,NORD OUEST,824,KUMBO EAST,7549,KUMBO EAST,7549,Shisong,10.68333333,6.18333333,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,100,16,0.16,APOC,APOC,ACMR0082407549,1.598,24.6690006256104,0.574316683351914,0.107743163426051,0.724309187285928,0.383699501571106
366,Cameroon,7,CM,CMR,ADAMAOUA,818,BANYO,7421,BANYO,7421,MBENGUEDJI,11.59793,6.68766,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,2,0.025,APOC,APOC,ACMR0081807421,1.256,23.125,0.580986743971886,0.143368384298775,0.76866091150107,0.354487249472608
1148,Cameroon,7,CM,CMR,SUD OUEST,827,MAMFE,7601,MAMFE,7601,Mfiatock I,9.4904,5.45904,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,9,0.1125,APOC,APOC,ACMR0082707601,0.215,2.11199998855591,0.737853347892454,0.087739852710166,0.89543495473199,0.475126778409649
362,Cameroon,7,CM,CMR,ADAMAOUA,818,BANYO,7421,BANYO,7421,MBASSEWA,11.70822,6.79361,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,0,0,APOC,APOC,ACMR0081807421,1.202,35.2400016784668,0.590122474545017,0.133429051078931,0.780303066382676,0.37907338276555
354,Cameroon,7,CM,CMR,ADAMAOUA,818,BANKIM,7420,BANKIM,7420,null,11.56666667,6.16666667,1,Village,2000,Before 2001,Mapping,RAPLOA,Questionnaire,103,54,0.524271845,APOC,APOC,ACMR0081807420,0.754,8.60499954223633,0.617357343642512,0.167625623823041,0.8324411140829,0.306406533128204
381,Cameroon,7,CM,CMR,ADAMAOUA,818,MEIGANGA,7423,MEIGANGA,7423,GAZAGAZADE,13.35357,6.2144,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,22,0.275,APOC,APOC,ACMR0081807423,0.848,13.3979997634888,0.657364897250832,0.126710671015475,0.820674910626916,0.421834142147702
694,Cameroon,7,CM,CMR,EST,820,NDELELE,7470,NDELELE,7470,PANA I,14.674010000000001,4.22338,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,46,0.575,APOC,APOC,ACMR0082007470,0.61,1.83899998664856,0.731605641344059,0.089607934553698,0.838947851912324,0.505343064417772
649,Cameroon,7,CM,CMR,EST,820,GAROUA BOULAI,7464,GAROUA BOULAI,7464,YOKO SIRE,14.5666667,5.8166667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,55,0.6875,APOC,APOC,ACMR0082007464,1.007,28.8229999542236,0.656592274960784,0.116539610501942,0.809008302701661,0.416086052773655
439,Cameroon,7,CM,CMR,CENTRE,819,AWAE,7430,AWAE,7430,Meven,11.78785,3.82985,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,65,0.8125,APOC,APOC,ACMR0081907430,0.713,9.64200019836426,0.760446563816285,0.077754990961285,0.875800941036888,0.553096753017318
406,Cameroon,7,CM,CMR,ADAMAOUA,818,NGAOUNDERE RURAL,7425,NGAOUNDERE RURAL,7425,MBE,13.59255,7.86093,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,0,0,APOC,APOC,ACMR0081807425,0.64,15.8680000305176,0.557397921566456,0.167609000304892,0.774807268177482,0.302544216350585
536,Cameroon,7,CM,CMR,CENTRE,819,"NANGA EBOKO",7447,"NANGA EBOKO",7447,Manjuck,12.95583333,5.12777778,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,83,22,0.265060241,APOC,APOC,ACMR0081907447,0.644,14.6569995880127,0.764739513188109,0.066122641736931,0.889204425297683,0.545784806294534
769,Cameroon,7,CM,CMR,LITTORAL,822,POUMA,7525,POUMA,7525,Mbongo,10.17098,3.80294,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,15,0.1875,APOC,APOC,ACMR0082207525,0.077,2.28999996185303,0.697053808100725,0.090627614195917,0.840455492123222,0.478734594390842
734,Cameroon,7,CM,CMR,LITTORAL,822,MBANGA,7515,MBANGA,7515,Pendamboko,9.5983333300000009,4.4475,1,Village,2005,2001 - 2005,Mapping,RAPLOA,Questionnaire,105,16,0.152380952,APOC,APOC,ACMR0082207515,0.051,1.61899995803833,0.74156237342525,0.090932667529484,0.873762100642263,0.510259426079578
1074,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Atonmimbanga,12.09318333,2.96286667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,57,21,0.368421053,APOC,APOC,ACMR0082607589,0.709,12.3070001602173,0.760010985259939,0.069866877698197,0.889355683609919,0.592299940102102
787,Cameroon,7,CM,CMR,NORD,823,TOUBORO,7541,TOUBORO,7541,PANDJAMA,15.28671,7.86114,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,81,1,0.012345679,APOC,APOC,ACMR0082307541,0.62,12.7840003967285,0.496230088316561,0.173350048346636,0.760313282869871,0.254415496474993
359,Cameroon,7,CM,CMR,ADAMAOUA,818,BANYO,7421,BANYO,7421,HORE TARAM,11.61253,6.91523,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,0,0,APOC,APOC,ACMR0081807421,1.208,9.32499980926514,0.586813479106398,0.152750156688097,0.765606048139783,0.329810020484317
697,Cameroon,7,CM,CMR,EST,820,NGUELEMENDOUKA,7471,NGUELEMENDOUKA,7471,MPOUNDOU,13.05,4.08333333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,48,0.6,APOC,APOC,ACMR0082007471,0.691,54.7960014343262,0.749989706409452,0.074628243209639,0.878710640321449,0.56271119531759894
901,Cameroon,7,CM,CMR,OUEST,825,BANGOURAIN,7567,BANGOURAIN,7567,MABOUO,10.90759,5.97349,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,15,0.1875,APOC,APOC,ACMR0082507567,0.776,22.6110000610352,0.643609526952259,0.150915065879083,0.821482041696027,0.369292424728418
1087,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Mintima,12.34563333,2.97435,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,96,40,0.416666667,APOC,APOC,ACMR0082607589,0.637,15.8009996414185,0.765043447509276,0.070081772261069,0.881649680182094,0.5993354505003
794,Cameroon,7,CM,CMR,NORD OUEST,824,BALI,7544,BALI,7544,Bifang,9.92694444,5.90916667,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,99,27,0.272727273,APOC,APOC,ACMR0082407544,1.122,23.2840003967285,0.682502488899683,0.102825809186685,0.825058482701223,0.459577198183368
836,Cameroon,7,CM,CMR,NORD OUEST,824,MBENGWI,7551,MBENGWI,7551,Kugwe,10.05388889,6.01694444,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,97,42,0.432989691,APOC,APOC,ACMR0082407551,1.283,13.9739999771118,0.613621643326086,0.135261320057781,0.778554746732966,0.354512254716496
549,Cameroon,7,CM,CMR,CENTRE,819,NDIKINIMEKI,7448,NDIKINIMEKI,7448,Bangsé,10.8725,4.59361111,1,Village,2005,2001 - 2005,Mapping,RAPLOA,Questionnaire,48,18,0.375,APOC,APOC,ACMR0081907448,0.827,37.476001739502,0.705767837074081,0.095435559384932,0.85675775563748,0.458752971735245
556,Cameroon,7,CM,CMR,CENTRE,819,NGOG MAPUBI,7449,NGOG MAPUBI,7449,Matomb,11.05006,3.82594,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,45,0.5625,APOC,APOC,ACMR0081907449,0.568,1.59399998188019,0.746198732806811,0.075693865465055,0.88214866081535,0.578742260656651
932,Cameroon,7,CM,CMR,SUD,826,AMBAM,7581,AMBAM,7581,Nkolékon,11.50731667,2.34298333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,58,0.725,APOC,APOC,ACMR0082607581,0.597,4.36899995803833,0.755314757545283,0.080448539996891,0.887974346281127,0.53297809705547
839,Cameroon,7,CM,CMR,NORD OUEST,824,NDOP,7552,NDOP,7552,Baligham,10.50583333,5.96027778,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,100,11,0.11,APOC,APOC,ACMR0082407552,1.167,6.38299989700317,0.630670493048627,0.135327260203158,0.805826180026949,0.380013961150964
380,Cameroon,7,CM,CMR,ADAMAOUA,818,MEIGANGA,7423,MEIGANGA,7423,BINDIBA,14.3833333,6.0666667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,24,0.3,APOC,APOC,ACMR0081807423,0.839,4.75299978256226,0.671089047298825,0.133844730120334,0.836634605842838,0.389138830030334
1125,Cameroon,7,CM,CMR,SUD OUEST,827,AKWAYA,7591,AKWAYA,7591,Mbu,9.45736,6.0097,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,9,0.1125,APOC,APOC,ACMR0082707591,0.128,3.41000008583069,0.747285424052427,0.073216030740489,0.878693966543504,0.543351816938935
1058,Cameroon,7,CM,CMR,SUD,826,OLAMZE,7588,OLAMZE,7588,Minyon,11.20888333,2.24976667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,37,25,0.675675676,APOC,APOC,ACMR0082607588,0.602,4.16599988937378,0.76279802013923,0.078971163110751,0.904496936456479,0.529569306020348
551,Cameroon,7,CM,CMR,CENTRE,819,NDIKINIMEKI,7448,NDIKINIMEKI,7448,Kiboum I,10.9783,4.81967,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,65,0.8125,APOC,APOC,ACMR0081907448,0.701,10.3699998855591,0.698124367883417,0.111577147622283,0.845478400169526,0.432196709572795
691,Cameroon,7,CM,CMR,EST,820,NDELELE,7470,NDELELE,7470,BANGA,14.86416,4.12731,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,47,0.5875,APOC,APOC,ACMR0082007470,0.606,2.37899994850159,0.766974780032153,0.078594847766477,0.868022561264577,0.543874659954237
647,Cameroon,7,CM,CMR,EST,820,GAROUA BOULAI,7464,GAROUA BOULAI,7464,WOUMBOU,14.43333333,5.38333333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,55,31,0.563636364,APOC,APOC,ACMR0082007464,0.884,29.0209999084473,0.665363151219738,0.130886434048756,0.836923414557245,0.392626710755285
974,Cameroon,7,CM,CMR,SUD,826,DJOUM,7582,DJOUM,7582,NEMEYONG II,13.5,2.9166667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,63,0.7875,APOC,APOC,ACMR0082607582,0.621,7.59200000762939,0.773193241468382,0.065948421525516,0.875898225360957,0.591254184784271
720,Cameroon,7,CM,CMR,LITTORAL,822,BONASSAMA,7505,BONASSAMA,7505,Dibombari Beach,9.66416667,4.16916667,1,Village,2005,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,33,0.4125,APOC,APOC,ACMR0082207505,0.041,3.56800007820129,0.730278878330816,0.094536493162309,0.865583204467643,0.503932106197462
783,Cameroon,7,CM,CMR,NORD,823,TCHOLLIRE,7540,TCHOLLIRE,7540,MAYO GALKE,14.23816,8.39396,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,0,0,APOC,APOC,ACMR0082307540,0.293,0.460999995470047,0.498552841902407,0.186845978433514,0.775065539085702,0.231505905258425
935,Cameroon,7,CM,CMR,SUD,826,AMBAM,7581,AMBAM,7581,Messama II,10.7112,2.69536667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,79,37,0.46835443,APOC,APOC,ACMR0082607581,0.587,37.7290000915527,0.755180875394883,0.079537851326149,0.906684109540942,0.539022095785583
545,Cameroon,7,CM,CMR,CENTRE,819,"NANGA EBOKO",7447,"NANGA EBOKO",7447,Mengan,12.45443,4.65165,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,55,0.6875,APOC,APOC,ACMR0081907447,0.639,8.25100040435791,0.715201976936571,0.101113447152567,0.866753170594892,0.414535892811849
797,Cameroon,7,CM,CMR,NORD OUEST,824,BALI,7544,BALI,7544,Mbunjei,9.95638889,5.85777778,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,86,29,0.337209302,APOC,APOC,ACMR0082407544,1.166,21.1110000610352,0.72411963439539,0.092142843294784,0.845368147121442,0.512203412176377
535,Cameroon,7,CM,CMR,CENTRE,819,"NANGA EBOKO",7447,"NANGA EBOKO",7447,Epeda I/Epeda II/Mekon- IV/,12.78333333,5.03166667,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,121,41,0.338842975,APOC,APOC,ACMR0081907447,0.657,5.77799987792969,0.759212083237322,0.074627812332709,0.877582714023607,0.533482593110461
479,Cameroon,7,CM,CMR,CENTRE,819,MBANDJOCK,7443,MBANDJOCK,7443,MPANG,12.13333333,4.38333333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,81,59,0.728395062,APOC,APOC,ACMR0081907443,0.67,8.76599979400635,0.641043910116624,0.100705134479869,0.851796882213361,0.40956679350152
374,Cameroon,7,CM,CMR,ADAMAOUA,818,DJOHONG,7422,DJOHONG,7422,MBARANG,14.34644,6.69261,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,7,0.0875,APOC,APOC,ACMR0081807422,1.144,21.6140003204346,0.672807589030455,0.110221509364539,0.850323641572478,0.465868359915327
592,Cameroon,7,CM,CMR,EST,820,ABONG MBANG,7459,ABONG MBANG,7459,POHEMPOUM,13.52722222,3.4044444,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,55,0.6875,APOC,APOC,ACMR0082007459,0.692,54.2029991149902,0.768730386582746,0.06392815974189,0.875165250628593,0.602942385095386
1112,Cameroon,7,CM,CMR,SUD,826,ZOETELE,7590,ZOETELE,7590,Nsimi,11.82335,3.3271,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,93,62,0.666666667,APOC,APOC,ACMR0082607590,0.68,22.1709995269775,0.75811469356892,0.075026365574894,0.869189613413696,0.526933280939597
543,Cameroon,7,CM,CMR,CENTRE,819,"NANGA EBOKO",7447,"NANGA EBOKO",7447,Vela,12.79777778,4.85055556,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,43,0.5375,APOC,APOC,ACMR0081907447,0.629,12.253999710083,0.745669534873177,0.086276751633953,0.879463405973659,0.516364663700108
1140,Cameroon,7,CM,CMR,SUD OUEST,827,KUMBA,7599,KUMBA,7599,Kumbe Balue,9.20917,4.69523,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,8,0.1,APOC,APOC,ACMR0082707599,0.241,8.10999965667725,0.764377875739182,0.074789701251771007,0.905241872239927,0.578704188123384
755,Cameroon,7,CM,CMR,LITTORAL,822,NJOMBE PENJA,7521,NJOMBE PENJA,7521,Djoungo Route,9.62144,4.55411,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,43,0.5375,APOC,APOC,ACMR0082207521,0.086,3.69300007820129,0.703648992623983,0.096727709083935,0.849014774185393,0.462122474196105
774,Cameroon,7,CM,CMR,LITTORAL,822,YABASSI,7526,YABASSI,7526,Ndokama,10.06348,4.21448,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,69,0.8625,APOC,APOC,ACMR0082207526,0.147,10.4610004425049,0.730422714042884,0.091929081714403,0.854102004266792,0.445368160539486
945,Cameroon,7,CM,CMR,SUD,826,AMBAM,7581,AMBAM,7581,Nkomeyos,10.57476667,2.39446667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,56,0.7,APOC,APOC,ACMR0082607581,0.526,3.21399998664856,0.754206660983749,0.080723936826452,0.89883903989627,0.52870187999509
1088,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Emvieng,12.33773333,2.82043333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,96,52,0.541666667,APOC,APOC,ACMR0082607589,0.673,30.3939990997314,0.772107267270337,0.066569682889533,0.897267135276382,0.588908912977312
1013,Cameroon,7,CM,CMR,SUD,826,MEYOMESSALA,7586,MEYOMESSALA,7586,Nkolendam,12.23546667,3.29766667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,46,0.575,APOC,APOC,ACMR0082607586,0.643,18.8470001220703,0.762587248052486,0.072357728007417,0.882741717442702,0.554590152948314
606,Cameroon,7,CM,CMR,EST,820,BATOURI,7460,BATOURI,7460,BAZZAMA,13.9333333,4.5166667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,78,31,0.397435897,APOC,APOC,ACMR0082007460,0.665,28.7140007019043,0.643473934530852,0.126931467062073,0.79688547484286,0.352824430458291
1077,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Minkang II,12.09291667,2.80993333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,91,49,0.538461538,APOC,APOC,ACMR0082607589,0.699,19.1730003356934,0.762585738662331,0.066907760066163,0.900958445316424,0.586754625457676
340,Cameroon,7,CM,CMR,ADAMAOUA,818,BANKIM,7420,BANKIM,7420,BANDAM,11.56004,6.16737,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,48,0.6,APOC,APOC,ACMR0081807420,0.755,7.98699998855591,0.617357343642512,0.167625623823041,0.8324411140829,0.306406533128204
1070,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Melok,12.0851,2.81106667,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,90,40,0.444444444,APOC,APOC,ACMR0082607589,0.711,18.5270004272461,0.762585738662331,0.066907760066163,0.900958445316424,0.586754625457676
